Ano;ID;RA;Fase;INDE 2022;Pedra 2022;Turma;Nome;Ano nasc;Idade no ano;Gênero;Ano ingresso;Instituição de ensino;Pedra 20;Pedra 21;Pedra 22;Pedra 23;INDE 22;INDE 23;Ranking Geral ;Ranking na Fase;Ranking Turma;Nº Av;Avaliador1;Recomendação Av1;Avaliador2;Recomendação Av2;Avaliador3;Recomendação Av3;Avaliador4;Recomendação Av4;Auto Avaliação;Engajamento;Psicossocial;Psicopedagógico;Rec Psicologia;Indicador de Aprendizagem;Matem;Portug;Inglês;Indicado;Atingiu PV;Ponto de Virada;Adequaça o ao Ní vel;Fase ideal;Defas;Destaque IEG;Destaque IDA;Destaque IPV;Destaque IPV;Escola;Ativo/ Inativo;Ativo/ Inativo
2022;281;RA-281;3;6,8;Ágata;K;Aluno-281;2009;13;Menina;2019;Escola Pública;Ametista;Ágata;Ágata;;6,8;;553;71;10;4;Avaliador-6;Mantido na Fase atual;Avaliador-27;Mantido na Fase atual;Avaliador-30;Mantido na Fase atual;Avaliador-31;Mantido na Fase atual;6,7;6,9;7,5;;Sem limitações;5,9;5,0;6,8;6,0;Não;Não;5,6;10;Fase 3 (7º e 8º ano);0;Melhorar: Melhorar a sua entrega de lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;;;;
2022;282;RA-282;3;6,6;Ágata;K;Aluno-282;2009;13;Menina;2019;Escola Pública;Ametista;Ágata;Ágata;;6,6;;620;80;13;4;Avaliador-6;Mantido na Fase atual;Avaliador-27;Mantido na Fase atual;Avaliador-30;Mantido na Fase atual;Avaliador-31;Mantido na Fase atual;8,8;6,8;7,5;;Sem limitações;4,0;4,7;6,3;1,0;Não;Não;5,6;10;Fase 3 (7º e 8º ano);0;Melhorar: Melhorar a sua entrega de lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;;;;
2022;283;RA-283;3;7,1;Ametista;K;Aluno-283;2008;14;Menino;2020;Escola Pública;Ágata;Ágata;Ametista;;7,1;;448;54;9;4;Avaliador-6;Mantido na Fase atual;Avaliador-27;Mantido na Fase atual;Avaliador-30;Mantido na Fase atual;Avaliador-31;Promovido de Fase;9,6;8,8;7,5;;Não atendido;5,6;4,5;5,8;6,6;Não;Não;6,6;5,0;Fase 4 (9º ano);-1;Destaque: A sua boa entrega das lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;;;;
2022;284;RA-284;3;5,9;Quartzo;L;Aluno-284;2009;13;Menino;2022;Escola Pública;;;Quartzo;;5,9;;734;106;3;4;Avaliador-6;Promovido de Fase;Avaliador-27;Mantido na Fase atual;Avaliador-30;Mantido na Fase atual;Avaliador-31;Mantido na Fase atual;6,7;5,1;5,6;;Sem limitações;3,8;7,0;4,5;;Não;Não;6,0;10;Fase 3 (7º e 8º ano);0;Melhorar: Melhorar a sua entrega de lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;;;;
2022;285;RA-285;3;5,1;Quartzo;L;Aluno-285;2006;16;Menina;2020;Escola Pública;Ametista;Quartzo;Quartzo;;5,1;;817;126;5;4;Avaliador-6;Promovido de Fase;Avaliador-27;Mantido na Fase atual;Avaliador-30;Promovido de Fase;Avaliador-31;Alocado em Fase anterior;9,2;4,1;7,5;;Sem limitações;2,8;4,0;3,2;1,2;Não;Não;5,8;2,5;Fase 6 (2º EM);-3;Melhorar: Melhorar a sua entrega de lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;;;;
2022;286;RA-286;3;5,4;Quartzo;L;Aluno-286;2007;15;Menina;2022;Escola Pública;;;Quartzo;;5,4;;794;119;4;4;Avaliador-6;Promovido de Fase;Avaliador-27;Mantido na Fase atual;Avaliador-30;Promovido de Fase;Avaliador-31;Mantido na Fase atual;7,1;5,8;6,3;;Sem limitações;3,0;4,7;2,3;2,0;Não;Não;5,6;5,0;Fase 5 (1º EM);-2;Melhorar: Melhorar a sua entrega de lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;;;;
2022;287;RA-287;3;3,7;Quartzo;L;Aluno-287;2005;17;Menina;2022;Escola Pública;;;Quartzo;;3,7;;859;148;11;4;Avaliador-6;Mantido na Fase atual;Avaliador-27;Mantido na Fase atual;Avaliador-30;Mantido na Fase atual;Avaliador-31;Alocado em Fase anterior;7,9;3,4;5,0;;Requer avaliação;1,1;0,7;2,5;0,2;Não;Não;4,3;2,5;Fase 7 (3º EM);-4;Melhorar: Melhorar a sua entrega de lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;;;;
2022;288;RA-288;3;4,1;Quartzo;L;Aluno-288;2006;16;Menina;2022;Escola Pública;;;Quartzo;;4,1;;854;147;10;4;Avaliador-6;Promovido de Fase;Avaliador-27;Mantido na Fase atual;Avaliador-30;Promovido de Fase;Avaliador-31;Mantido na Fase atual;;5,6;6,3;;Sem limitações;;;;;Não;Não;6,8;2,5;Fase 6 (2º EM);-3;Melhorar: Melhorar a sua entrega de lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;;;;
2022;289;RA-289;3;6,2;Ágata;L;Aluno-289;2008;14;Menina;2020;Escola Pública;Ametista;Quartzo;Ágata;;6,2;;699;94;2;4;Avaliador-6;Promovido de Fase;Avaliador-27;Mantido na Fase atual;Avaliador-30;Promovido de Fase;Avaliador-31;Promovido de Fase;;7,8;6,3;;Sem limitações;6,8;5,3;7,5;7,5;Não;Não;7,3;5,0;Fase 4 (9º ano);-1;Destaque: A sua boa entrega das lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;;;;
2022;290;RA-290;3;4,9;Quartzo;L;Aluno-290;2005;17;Menina;2022;Escola Pública;;;Quartzo;;4,9;;830;131;7;4;Avaliador-6;Mantido na Fase atual;Avaliador-27;Mantido na Fase atual;Avaliador-30;Mantido na Fase atual;Avaliador-31;Mantido na Fase atual;10,0;3,9;6,3;;Sem limitações;1,7;1,0;2,3;1,8;Não;Não;6,0;2,5;Fase 7 (3º EM);-4;Melhorar: Melhorar a sua entrega de lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;;;;
2022;291;RA-291;3;8,1;Topázio;L;Aluno-291;2009;13;Menino;2022;Escola Pública;;;Topázio;;8,1;;107;18;1;4;Avaliador-6;Promovido de Fase + Bolsa;Avaliador-27;Mantido na Fase atual;Avaliador-30;Promovido de Fase;Avaliador-31;Promovido de Fase;8,3;8,2;6,9;;Sem limitações;8,0;8,0;7,5;8,5;Sim;Não;7,8;10;Fase 3 (7º e 8º ano);0;Destaque: A sua boa entrega das lições de casa.;Destaque: As suas boas notas na Passos Mágicos.;Destaque: A sua boa integração aos Princípios Passos Mágicos.;;;;
2022;292;RA-292;3;4,8;Quartzo;L;Aluno-292;2006;16;Menino;2022;Escola Pública;;;Quartzo;;4,8;;833;134;9;4;Avaliador-6;Mantido na Fase atual;Avaliador-27;Mantido na Fase atual;Avaliador-30;Mantido na Fase atual;Avaliador-31;Promovido de Fase;7,9;3,7;7,5;;Não atendido;1,8;;5,0;0,5;Não;Não;6,3;2,5;Fase 6 (2º EM);-3;Melhorar: Melhorar a sua entrega de lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;;;;
2022;293;RA-293;3;4,9;Quartzo;L;Aluno-293;2009;13;Menino;2022;Escola Pública;;;Quartzo;;4,9;;831;132;8;4;Avaliador-6;Mantido na Fase atual;Avaliador-27;Mantido na Fase atual;Avaliador-30;Mantido na Fase atual;Avaliador-31;Mantido na Fase atual;8,8;2,9;7,5;;Não atendido;2,3;2,0;3,8;1,0;Não;Não;3,3;10;Fase 3 (7º e 8º ano);0;Melhorar: Melhorar a sua entrega de lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;;;;
2022;294;RA-294;3;5,0;Quartzo;L;Aluno-294;2004;18;Menina;2022;Escola Pública;;;Quartzo;;5,0;;819;127;6;4;Avaliador-6;Promovido de Fase;Avaliador-27;Mantido na Fase atual;Avaliador-30;Promovido de Fase;Avaliador-31;Promovido de Fase;9,6;5,8;7,5;;Não atendido;;;;;Não;Não;5,9;2,5;Fase 8 (Universitários);-5;Melhorar: Melhorar a sua entrega de lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;;;;
2022;295;RA-295;3;7,3;Ametista;M;Aluno-295;2008;14;Menina;2022;Escola Pública;;;Ametista;;7,3;;386;45;2;4;Avaliador-6;Promovido de Fase + Bolsa;Avaliador-27;Mantido na Fase atual;Avaliador-30;Promovido de Fase;Avaliador-31;Promovido de Fase;7,9;8,0;7,5;;Não atendido;6,9;5,3;7,7;7,7;Sim;Não;7,4;5,0;Fase 4 (9º ano);-1;Destaque: A sua boa entrega das lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;;;;
2022;296;RA-296;3;4,7;Quartzo;M;Aluno-296;2007;15;Menina;2022;Escola Pública;;;Quartzo;;4,7;;839;137;16;4;Avaliador-6;Promovido de Fase;Avaliador-27;Mantido na Fase atual;Avaliador-30;Mantido na Fase atual;Avaliador-31;Alocado em Fase anterior;8,8;3,6;7,5;;Não atendido;2,8;5,7;2,7;0,2;Não;Não;3,8;5,0;Fase 5 (1º EM);-2;Melhorar: Melhorar a sua entrega de lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;;;;
2022;297;RA-297;3;7,5;Ametista;M;Aluno-297;2009;13;Menina;2022;Escola Pública;;;Ametista;;7,5;;324;36;1;4;Avaliador-6;Promovido de Fase;Avaliador-27;Mantido na Fase atual;Avaliador-30;Promovido de Fase;Avaliador-31;Promovido de Fase + Bolsa;7,1;7,9;6,3;;Sem limitações;6,6;6,3;5,3;8,2;Sim;Não;7,4;10;Fase 3 (7º e 8º ano);0;Destaque: A sua boa entrega das lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;;;;
2022;298;RA-298;3;6,4;Ágata;M;Aluno-298;2009;13;Menino;2019;Escola Pública;Ametista;Ágata;Ágata;;6,4;;659;86;7;4;Avaliador-6;Promovido de Fase;Avaliador-27;Mantido na Fase atual;Avaliador-30;Mantido na Fase atual;Avaliador-31;Alocado em Fase anterior;9,2;6,3;5,6;;Sem limitações;5,2;5,5;4,8;;Não;Não;5,4;10;Fase 3 (7º e 8º ano);0;Melhorar: Melhorar a sua entrega de lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;;;;
2022;299;RA-299;3;7,3;Ametista;M;Aluno-299;2009;13;Menina;2019;Rede Decisão;Topázio;Ametista;Ametista;;7,3;;404;48;3;4;Avaliador-6;Promovido de Fase;Avaliador-27;Mantido na Fase atual;Avaliador-30;Promovido de Fase;Avaliador-31;Promovido de Fase + Bolsa;7,1;8,2;5,0;;Requer avaliação;6,8;6,3;7,3;6,7;Não;Não;6,7;10;Fase 3 (7º e 8º ano);0;Destaque: A sua boa entrega das lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;;;;
2022;300;RA-300;3;5,6;Quartzo;M;Aluno-300;2008;14;Menino;2022;Escola Pública;;;Quartzo;;5,6;;781;116;14;4;Avaliador-6;Mantido na Fase atual;Avaliador-27;Mantido na Fase atual;Avaliador-30;Mantido na Fase atual;Avaliador-31;Promovido de Fase + Bolsa;5,4;6,9;6,3;;Sem limitações;3,1;2,7;4,8;1,7;Sim;Não;5,9;5,0;Fase 4 (9º ano);-1;Melhorar: Melhorar a sua entrega de lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;;;;
2022;301;RA-301;3;6,8;Ágata;M;Aluno-301;2009;13;Menina;2019;Escola Pública;Ametista;Ametista;Ágata;;6,8;;554;72;5;4;Avaliador-6;Promovido de Fase;Avaliador-27;Mantido na Fase atual;Avaliador-30;Promovido de Fase;Avaliador-31;Promovido de Fase + Bolsa;8,8;5,8;5,6;;Sem limitações;6,3;6,5;7,2;5,4;Sim;Não;6,0;10;Fase 3 (7º e 8º ano);0;Melhorar: Melhorar a sua entrega de lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;;;;
2022;302;RA-302;3;6,3;Ágata;M;Aluno-302;2006;16;Menino;2022;Escola Pública;;;Ágata;;6,3;;673;90;10;4;Avaliador-6;Promovido de Fase;Avaliador-27;Mantido na Fase atual;Avaliador-30;Mantido na Fase atual;Avaliador-31;Promovido de Fase;9,2;7,7;6,9;;Sem limitações;4,8;4,3;5,0;5,0;Não;Não;6,2;2,5;Fase 6 (2º EM);-3;Destaque: A sua boa entrega das lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;;;;
2022;303;RA-303;3;6,0;Ágata;M;Aluno-303;2008;14;Menino;2019;Escola Pública;Ametista;Ágata;Ágata;;6,0;;723;102;13;4;Avaliador-6;Mantido na Fase atual;Avaliador-27;Mantido na Fase atual;Avaliador-30;Mantido na Fase atual;Avaliador-31;Promovido de Fase;7,5;7,2;7,5;;Não atendido;3,9;3,8;4,0;;Não;Não;5,4;5,0;Fase 4 (9º ano);-1;Melhorar: Melhorar a sua entrega de lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;;;;
2022;304;RA-304;3;6,4;Ágata;M;Aluno-304;2007;15;Menino;2020;Escola Pública;Ametista;Ágata;Ágata;;6,4;;667;89;9;4;Avaliador-6;Mantido na Fase atual;Avaliador-27;Mantido na Fase atual;Avaliador-30;Mantido na Fase atual;Avaliador-31;Promovido de Fase + Bolsa;8,8;7,7;7,5;;Não atendido;4,3;3,0;5,5;;Sim;Não;5,5;5,0;Fase 5 (1º EM);-2;Destaque: A sua boa entrega das lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;;;;
2022;305;RA-305;3;6,1;Ágata;M;Aluno-305;2008;14;Menino;2019;Escola Pública;Ametista;Ágata;Ágata;;6,1;;717;100;12;4;Avaliador-6;Mantido na Fase atual;Avaliador-27;Mantido na Fase atual;Avaliador-30;Mantido na Fase atual;Avaliador-31;Alocado em Fase anterior;7,9;6,6;7,5;;Não atendido;4,8;2,8;6,7;;Não;Não;5,2;5,0;Fase 4 (9º ano);-1;Melhorar: Melhorar a sua entrega de lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;;;;
2022;306;RA-306;3;6,4;Ágata;M;Aluno-306;2008;14;Menina;2021;Escola Pública;;Ametista;Ágata;;6,4;;656;85;6;4;Avaliador-6;Promovido de Fase;Avaliador-27;Mantido na Fase atual;Avaliador-30;Promovido de Fase;Avaliador-31;Promovido de Fase;8,3;6,8;7,5;;Não atendido;5,2;4,7;5,8;5,0;Não;Não;6,0;5,0;Fase 4 (9º ano);-1;Melhorar: Melhorar a sua entrega de lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;;;;
2022;307;RA-307;3;4,7;Quartzo;M;Aluno-307;2008;14;Menino;2022;Escola Pública;;;Quartzo;;4,7;;838;136;15;4;Avaliador-6;Promovido de Fase;Avaliador-27;Mantido na Fase atual;Avaliador-30;Mantido na Fase atual;Avaliador-31;Alocado em Fase anterior;5,4;4,5;7,5;;Não atendido;2,5;5,0;;;Não;Não;4,7;5,0;Fase 4 (9º ano);-1;Melhorar: Melhorar a sua entrega de lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;;;;
2022;308;RA-308;3;6,9;Ágata;M;Aluno-308;2009;13;Menino;2019;Escola Pública;Ametista;Ametista;Ágata;;6,9;;514;66;4;4;Avaliador-6;Promovido de Fase;Avaliador-27;Mantido na Fase atual;Avaliador-30;Mantido na Fase atual;Avaliador-31;Promovido de Fase + Bolsa;7,9;7,4;6,9;;Sem limitações;5,0;6,7;5,5;2,8;Sim;Não;6,2;10;Fase 3 (7º e 8º ano);0;Melhorar: Melhorar a sua entrega de lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;;;;
2022;309;RA-309;3;6,2;Ágata;M;Aluno-309;2008;14;Menina;2022;Escola Pública;;;Ágata;;6,2;;702;96;11;4;Avaliador-6;Promovido de Fase;Avaliador-27;Mantido na Fase atual;Avaliador-30;Mantido na Fase atual;Avaliador-31;Alocado em Fase anterior;9,2;5,2;7,5;;Não atendido;6,5;7,0;6,0;;Não;Não;5,1;5,0;Fase 4 (9º ano);-1;Melhorar: Melhorar a sua entrega de lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;;;;
2022;310;RA-310;3;6,4;Ágata;M;Aluno-310;2007;15;Menina;2022;Escola Pública;;;Ágata;;6,4;;662;87;8;4;Avaliador-6;Promovido de Fase;Avaliador-27;Mantido na Fase atual;Avaliador-30;Promovido de Fase;Avaliador-31;Mantido na Fase + Bolsa;7,9;7,5;7,5;;Não atendido;4,5;3,7;3,8;6,0;Sim;Não;6,0;5,0;Fase 5 (1º EM);-2;Destaque: A sua boa entrega das lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;;;;
2022;311;RA-311;3;5,7;Quartzo;N;Aluno-311;2006;16;Menina;2022;Escola Pública;;;Quartzo;;5,7;;771;114;13;3;Avaliador-6;Mantido na Fase atual;Avaliador-30;Mantido na Fase atual;Avaliador-31;Promovido de Fase;;Promovido de Fase;7,9;5,6;5,0;;Requer avaliação;5,2;5,0;6,2;4,3;Não;Não;6,2;2,5;Fase 6 (2º EM);-3;Melhorar: Melhorar a sua entrega de lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;;;;
2022;312;RA-312;3;7,3;Ametista;N;Aluno-312;2009;13;Menina;2022;Escola Pública;;;Ametista;;7,3;;378;43;5;3;Avaliador-6;Mantido na Fase atual;Avaliador-30;Mantido na Fase atual;Avaliador-31;Mantido na Fase atual;;Promovido de Fase;9,6;8,1;7,5;;Não atendido;5,2;6,0;4,5;5,0;Não;Não;6,2;10;Fase 3 (7º e 8º ano);0;Destaque: A sua boa entrega das lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;;;;
2022;313;RA-313;3;5,8;Quartzo;N;Aluno-313;2008;14;Menina;2022;Escola Pública;;;Quartzo;;5,8;;750;108;11;3;Avaliador-6;Mantido na Fase atual;Avaliador-30;Mantido na Fase atual;Avaliador-31;Promovido de Fase;;Promovido de Fase;7,5;7,0;5,0;;Requer avaliação;4,1;4,7;5,0;2,5;Não;Não;5,9;5,0;Fase 4 (9º ano);-1;Melhorar: Melhorar a sua entrega de lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;;;;
2022;314;RA-314;3;6,1;Ágata;N;Aluno-314;2009;13;Menina;2022;Escola Pública;;;Ágata;;6,1;;708;98;10;3;Avaliador-6;Mantido na Fase atual;Avaliador-30;Mantido na Fase atual;Avaliador-31;Promovido de Fase;;Promovido de Fase;5,4;5,4;5,0;;Requer avaliação;5,3;4,3;3,3;8,3;Não;Não;6,0;10;Fase 3 (7º e 8º ano);0;Melhorar: Melhorar a sua entrega de lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;;;;
2022;315;RA-315;3;5,7;Quartzo;N;Aluno-315;2009;13;Menina;2022;Escola Pública;;;Quartzo;;5,7;;764;111;12;3;Avaliador-6;Mantido na Fase atual;Avaliador-30;Mantido na Fase atual;Avaliador-31;Promovido de Fase;;Alocado em Fase anterior;6,7;5,1;7,5;;Não atendido;3,0;3,0;4,2;1,8;Não;Não;5,1;10;Fase 3 (7º e 8º ano);0;Melhorar: Melhorar a sua entrega de lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;;;;
2022;316;RA-316;3;7,9;Ametista;N;Aluno-316;2008;14;Menina;2022;Escola Pública;;;Ametista;;7,9;;174;28;2;3;Avaliador-6;Promovido de Fase + Bolsa;Avaliador-30;Mantido na Fase + Bolsa;Avaliador-31;Promovido de Fase;;Promovido de Fase;10,0;10,0;6,9;;Não atendido;6,1;7,0;6,5;4,7;Sim;Sim;8,4;5,0;Fase 4 (9º ano);-1;Destaque: A sua boa entrega das lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Destaque: A sua boa integração aos Princípios Passos Mágicos.;;;;
2022;317;RA-317;3;7,0;Ametista;N;Aluno-317;2009;13;Menino;2021;Escola Pública;;Ametista;Ametista;;7,0;;474;59;6;3;Avaliador-6;Mantido na Fase atual;Avaliador-30;Mantido na Fase atual;Avaliador-31;Promovido de Fase;;Promovido de Fase;8,8;5,6;7,5;;Não atendido;6,8;4,7;5,7;10,0;Não;Não;5,9;10;Fase 3 (7º e 8º ano);0;Melhorar: Melhorar a sua entrega de lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;;;;
2022;318;RA-318;3;6,5;Ágata;N;Aluno-318;2008;14;Menina;2019;Escola Pública;Ágata;Ametista;Ágata;;6,5;;640;83;9;3;Avaliador-6;Promovido de Fase;Avaliador-30;Mantido na Fase atual;Avaliador-31;Promovido de Fase;;Promovido de Fase;8,3;6,9;6,9;;Sem limitações;5,8;4,3;5,8;7,3;Não;Não;6,1;5,0;Fase 4 (9º ano);-1;Melhorar: Melhorar a sua entrega de lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;;;;
2022;319;RA-319;3;7,4;Ametista;N;Aluno-319;2009;13;Menino;2022;Escola Pública;;;Ametista;;7,4;;336;37;4;3;Avaliador-6;Promovido de Fase;Avaliador-30;Mantido na Fase atual;Avaliador-31;Promovido de Fase;;Promovido de Fase;9,2;7,7;7,5;;Não atendido;5,2;6,3;4,3;5,0;Não;Não;7,5;10;Fase 3 (7º e 8º ano);0;Destaque: A sua boa entrega das lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Destaque: A sua boa integração aos Princípios Passos Mágicos.;;;;
2022;320;RA-320;3;7,9;Ametista;N;Aluno-320;2008;14;Menina;2022;Escola Pública;;;Ametista;;7,9;;170;27;1;3;Avaliador-6;Promovido de Fase + Bolsa;Avaliador-30;Mantido na Fase + Bolsa;Avaliador-31;Promovido de Fase;;Promovido de Fase;8,8;10,0;6,9;;Sem limitações;6,4;7,3;6,3;5,7;Sim;Sim;8,7;5,0;Fase 4 (9º ano);-1;Destaque: A sua boa entrega das lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Destaque: A sua boa integração aos Princípios Passos Mágicos.;;;;
2022;321;RA-321;3;7,8;Ametista;N;Aluno-321;2010;12;Menina;2022;Escola Pública;;;Ametista;;7,8;;202;30;3;3;Avaliador-6;Promovido de Fase + Bolsa;Avaliador-30;Mantido na Fase atual;Avaliador-31;Promovido de Fase;;Promovido de Fase;9,2;9,1;5,6;;Sem limitações;5,2;5,7;6,2;3,7;Sim;Não;8,3;10;Fase 3 (7º e 8º ano);0;Destaque: A sua boa entrega das lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Destaque: A sua boa integração aos Princípios Passos Mágicos.;;;;
2022;322;RA-322;3;6,9;Ágata;N;Aluno-322;2009;13;Menina;2022;Escola Pública;;;Ágata;;6,9;;536;70;8;3;Avaliador-6;Promovido de Fase;Avaliador-30;Mantido na Fase atual;Avaliador-31;Promovido de Fase;;Promovido de Fase;7,1;8,1;5,0;;Requer avaliação;4,7;4,3;5,7;4,0;Não;Não;6,8;10;Fase 3 (7º e 8º ano);0;Destaque: A sua boa entrega das lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;;;;
2022;323;RA-323;3;6,9;Ágata;N;Aluno-323;2009;13;Menino;2022;Escola Pública;;;Ágata;;6,9;;535;69;7;3;Avaliador-6;Promovido de Fase;Avaliador-30;Mantido na Fase atual;Avaliador-31;Mantido na Fase atual;;Promovido de Fase;9,2;7,3;7,5;;Sem limitações;3,4;7,3;2,5;0,5;Não;Não;6,6;10;Fase 3 (7º e 8º ano);0;Melhorar: Melhorar a sua entrega de lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;;;;
2022;324;RA-324;2;8,3;Topázio;A;Aluno-324;2012;10;Menina;2022;Escola Pública;;;Topázio;;8,3;;66;6;1;3;Avaliador-5;Mantido na Fase + Bolsa;Avaliador-2;Mantido na Fase atual;Avaliador-15;Mantido na Fase atual;;;10,0;9,3;6,9;;Sem limitações;6,8;6,3;7,2;;Sim;Sim;8,6;10;Fase 2 (5º e 6º ano);0;Destaque: A sua boa entrega das lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Destaque: A sua boa integração aos Princípios Passos Mágicos.;;;;
2022;325;RA-325;2;7,6;Ametista;A;Aluno-325;2012;10;Menino;2022;Escola Pública;;;Ametista;;7,6;;265;42;6;3;Avaliador-5;Mantido na Fase + Bolsa;Avaliador-2;Mantido na Fase atual;Avaliador-15;Mantido na Fase atual;;;9,5;6,8;7,5;;Sem limitações;6,0;6,0;6,0;;Sim;Sim;8,4;10;Fase 2 (5º e 6º ano);0;Melhorar: Melhorar a sua entrega de lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Destaque: A sua boa integração aos Princípios Passos Mágicos.;;;;
2022;326;RA-326;2;8,2;Topázio;A;Aluno-326;2010;12;Menina;2022;Escola Pública;;;Topázio;;8,2;;80;9;2;3;Avaliador-5;Promovido de Fase + Bolsa;Avaliador-2;Promovido de Fase;Avaliador-15;Promovido de Fase;;;10,0;9,7;5,0;;Requer avaliação;9,0;8,7;9,3;;Sim;Sim;8,9;5,0;Fase 3 (7º e 8º ano);-1;Destaque: A sua boa entrega das lições de casa.;Destaque: As suas boas notas na Passos Mágicos.;Destaque: A sua boa integração aos Princípios Passos Mágicos.;;;;
